,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
GLYATL2,1.4817862787744618,-2.3416100843269563,17.009990380762584,3.8057796090574435e-57,3.187420108088311e-56,118.84313075658059,LumB_vs_Normal
TPRG1-AS2,1.6669075828429911,-1.4504509911366334,16.912675284580533,1.3749849067557386e-56,1.1477336450381792e-55,117.56312625477294,LumB_vs_Normal
MIR4641,1.4208229866475932,-0.926277190228793,16.87963045648235,2.1248516059432847e-56,1.770709671619404e-55,117.12940334498292,LumB_vs_Normal
Mir_584,1.371425752781734,-0.994814130302006,16.86375037063943,2.618771129450934e-56,2.1786781443019416e-55,116.92113977490584,LumB_vs_Normal
AGR2,1.1291699313860202,-1.8765177562537236,16.835593545436105,3.792484842402246e-56,3.1499043541546894e-55,116.5521371103902,LumB_vs_Normal
BPIFB2,1.517365435236881,1.5538783063837733,16.744860403137732,1.2478635299192882e-55,1.0329996108603379e-54,115.3653923894215,LumB_vs_Normal
CALML3,1.7469257291495102,-2.0576518568769444,16.74037504055791,1.3234173165911344e-55,1.0937333194968051e-54,115.30681897567968,LumB_vs_Normal
TRNA_Leu,1.4057996468705476,-0.8900053862106629,16.73730571968958,1.3777313733790756e-55,1.1367420572434619e-54,115.26674241619361,LumB_vs_Normal
DQ601612,1.9057802549197609,-0.19335853806219222,16.736339253494723,1.3952897791064621e-55,1.1493326022293756e-54,115.25412398109184,LumB_vs_Normal
SNORA38,1.8412733819972238,-0.5136788984655579,16.727408638706493,1.5684746542884495e-55,1.2898640249082643e-54,115.13754284722219,LumB_vs_Normal
GFRA1,1.047176446804135,-2.119537699543817,16.693985123858322,2.4294951432235853e-55,1.9946593950932555e-54,114.70153860773986,LumB_vs_Normal
SNORA71A,2.0353934441620445,3.804624546515497,16.67474738417889,3.1246531096316572e-55,2.5611910734685712e-54,114.45080751703591,LumB_vs_Normal
SNORD9,1.7256801804490312,-0.8400197757375211,16.674251566547692,3.144977379967486e-55,2.573631243835913e-54,114.44434752907956,LumB_vs_Normal
PROM1,1.7050713404248723,0.8803015389546535,16.66305917976957,3.6405414032204625e-55,2.9742985320428615e-54,114.29855112553413,LumB_vs_Normal
SNORD12C,2.3960574576459326,1.884899560537161,16.648458206794754,4.405874290339923e-55,3.587845513306126e-54,114.10843599445899,LumB_vs_Normal
DQ586608,1.4481458909809424,2.4291696827190274,16.611415208863107,7.146340042417959e-55,5.810032554811349e-54,113.62653133253107,LumB_vs_Normal
LRP2,1.3318668347893807,-1.7603387852780077,16.60449868052515,7.821225094815797e-55,6.34839699254529e-54,113.5366190727334,LumB_vs_Normal
MIR7846,2.84527451368283,4.445800078285113,16.513833881544457,2.5477866981427413e-54,2.0646569677007628e-53,112.35997361612363,LumB_vs_Normal
DQ582269,2.0012475237573084,1.009595596565495,16.39531792117149,1.186366118958879e-53,9.552062149427368e-53,110.82741548965375,LumB_vs_Normal
TPRG1,1.438710336574888,-2.1331908201785956,16.349874608469893,2.136251943237817e-53,1.711740339132866e-52,110.24145576356042,LumB_vs_Normal
MIR196B,1.291830508214664,-0.6398392182998963,16.347375251795228,2.2064266402299774e-53,1.765141312183982e-52,110.20925544904017,LumB_vs_Normal
PI3,1.2275256439079754,-1.291738626451119,16.302832848764364,3.9232492862758016e-53,3.1335856919135795e-52,109.6358720551605,LumB_vs_Normal
CHAD,1.3285056448376256,-2.0308843137670354,16.26539183461915,6.359904947935885e-53,5.063618589120927e-52,109.15460235045987,LumB_vs_Normal
MIR6847,2.377375355761018,-0.20944843049921047,16.263499220638707,6.517015674709375e-53,5.180457611056737e-52,109.13029154777401,LumB_vs_Normal
