,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
RP11-53O19.1,-2.0256654381728376,0.6514202389246795,-14.544493844324931,3.9284970728237403e-42,4.779193519250293e-41,84.61099881628358,Basal_vs_Her2
MIR7107,-1.9339080053082673,2.30730981369784,-14.537487281283656,4.2507795291693983e-42,5.146222190277722e-41,84.53253261027906,Basal_vs_Her2
Mir_544,-1.1686033126643494,1.6111595367526415,-14.517701208099197,5.3102964836044746e-42,6.41340155024695e-41,84.31105951606473,Basal_vs_Her2
TCN1,-1.6735998461128603,-1.4739532168276424,-14.510848597024097,5.735559397458279e-42,6.910312527058168e-41,84.23439365294111,Basal_vs_Her2
U2,-1.8889972947464702,-0.8132617158155825,-14.500242271513377,6.461647094564601e-42,7.766402757890146e-41,84.11577050577584,Basal_vs_Her2
CST9,-2.162588863914621,-1.3570378165822057,-14.480053733759018,8.106321609066335e-42,9.71981008281335e-41,83.89010802613669,Basal_vs_Her2
CGA,-1.4098790767026725,1.6631464196375538,-14.392941021021702,2.1523874481080032e-41,2.5623660096523847e-40,82.91834664625523,Basal_vs_Her2
MIR6894,-2.456113580615637,3.2801074475857734,-14.382323199531076,2.4239176263575887e-41,2.878762026552956e-40,82.80012147971522,Basal_vs_Her2
LINC00993,-2.6563098031709367,3.126271668737805,-14.377068363343485,2.5706691980653947e-41,3.038616073363351e-40,82.74162866740004,Basal_vs_Her2
MIRLET7I,-1.310055256795023,0.769388540145532,-14.332963639413522,4.208344046158654e-41,4.939370946195603e-40,82.25115102765947,Basal_vs_Her2
DQ587855,-1.8514677664413743,1.8279829665776366,-14.313348842420805,5.238398840597774e-41,6.119624813782447e-40,82.03328594978258,Basal_vs_Her2
SCGB3A1,-1.4720620058411866,0.9832013489164335,-14.242711913902799,1.1509100087365863e-40,1.3351624231282903e-39,81.2500739441965,Basal_vs_Her2
MIR5585,-1.1752887588255252,1.7858268341065069,-14.229009831773691,1.3404326239301773e-40,1.551426648067335e-39,81.09839571960632,Basal_vs_Her2
SCARNA4,-1.1648639962642715,4.959771517008437,-14.218039585040222,1.5143430217483661e-40,1.748663997399961e-39,80.9770165664252,Basal_vs_Her2
IGH,-1.1819361264854749,-0.3254526418911676,-14.167951011693521,2.6414093178023046e-40,3.022207457439708e-39,80.42347879265188,Basal_vs_Her2
VSTM2A,-2.32811216440454,0.38112279121033565,-14.14300817933281,3.4831925011079926e-40,3.9581732967136275e-39,80.14823759284249,Basal_vs_Her2
DQ598099,-1.5814459909190417,-1.413318370245441,-14.0540721229905,9.319737121602562e-40,1.0518890656436301e-38,79.1690528405997,Basal_vs_Her2
SNORA37,-1.7785208341516496,-1.4760637609246137,-14.019919695674911,1.3587610935211015e-39,1.5164744347333723e-38,78.79395943604672,Basal_vs_Her2
SNORA9,-1.2363590058388265,-0.7859693165115412,-14.003999072305685,1.619559141738688e-39,1.799510157487431e-38,78.61928073654657,Basal_vs_Her2
VTRNA1-1,-1.391401016406311,1.5857633045026185,-14.000529899520231,1.6826989590862736e-39,1.8655199102952035e-38,78.58123239394354,Basal_vs_Her2
CEACAM5,-1.5144047327872283,-1.1797270969110913,-13.971372081931188,2.3201538588098313e-39,2.5496196250657486e-38,78.26165359336701,Basal_vs_Her2
MIR1273F,-1.2195675656319795,-1.0486983991155008,-13.97093651399823,2.3313077195755298e-39,2.556258464446853e-38,78.25688249736828,Basal_vs_Her2
SYT13,-2.635316355250301,-0.7082795665413899,-13.942311394731615,3.194484384421309e-39,3.4874283672721717e-38,77.94351580793085,Basal_vs_Her2
MIR7-1,-1.26497921341197,1.6508771516972427,-13.935743319769331,3.4337435401747406e-39,3.7404613727393687e-38,77.871664929205,Basal_vs_Her2
SLC30A8,-1.6114861183233782,2.9024328958141634,-13.888573658475172,5.764902314620208e-39,6.225596452073659e-38,77.35622378381845,Basal_vs_Her2
SNORD51,-1.510914694076115,3.631426656272093,-13.830394019919865,1.0908071505426937e-38,1.1653922548533052e-37,76.72184984481717,Basal_vs_Her2
MIR1303,-1.7897489886230298,-2.101794137556881,-13.816600842218397,1.2685635601526987e-38,1.3524131771350733e-37,76.57167716287063,Basal_vs_Her2
MIR1273H,-1.5736216021067402,1.509615037203945,-13.811741551588598,1.3378317205401645e-38,1.4232252346171963e-37,76.51879235075187,Basal_vs_Her2
MIR6819,-1.0695366891376403,4.588470548353984,-13.74656957750065,2.7266254904777314e-38,2.8883744602518337e-37,75.81054713139807,Basal_vs_Her2
AF471215,-1.497206597150373,-1.7709878916036472,-13.741681507494283,2.875971706270591e-38,3.040139224387517e-37,75.75750489124975,Basal_vs_Her2
TFF3,-1.7884040599391617,-1.0383456895841907,-13.692643511284126,4.907510227171007e-38,5.154947717616604e-37,75.22598081532398,Basal_vs_Her2
SNORD94,-1.3864942783547947,0.5432425926831754,-13.681731252440596,5.52637047125653e-38,5.780722250268338e-37,75.10785265525486,Basal_vs_Her2
RNU12,-1.1770525173971857,-1.2180066705833037,-13.65439447555542,7.439588725247598e-38,7.749571588799582e-37,74.81216531951235,Basal_vs_Her2
FJ873995,-1.6002849007794,-0.5932448290038922,-13.64682854745702,8.077108686385904e-38,8.396162875661023e-37,74.73038960183234,Basal_vs_Her2
SNORA42,-1.5431279700186156,0.34379322466074386,-13.562172299346683,2.0230670764685e-37,2.0899453269302686e-36,73.81719782849038,Basal_vs_Her2
MIR4484,-1.0805078001533972,-0.9537937004626065,-13.559453431893752,2.0834985045449465e-37,2.143516979984513e-36,73.78792447431677,Basal_vs_Her2
DSCAM-AS1,-1.6761140569870097,-1.439310300070567,-13.554232321586618,2.2046334377682e-37,2.2634840223492812e-36,73.73171977835044,Basal_vs_Her2
SNAR-G1,-1.124062308987996,0.35866368385047104,-13.49127919001769,4.353445962360074e-37,4.433244360855473e-36,73.05503984940543,Basal_vs_Her2
MSMB,-2.809084290383133,3.8023166920774423,-13.438671291195636,7.676391249669146e-37,7.753930555221359e-36,72.49098867156769,Basal_vs_Her2
DL492225,-1.7544988127985148,2.683621490219619,-13.427644252615595,8.644054073579798e-37,8.713764187076408e-36,72.37292465790317,Basal_vs_Her2
MIR3653,-2.6000927867959045,1.4690481576364174,-13.42204285942388,9.181192240936956e-37,9.236611912411424e-36,72.31297384944268,Basal_vs_Her2
MIR5703,-1.521496771594987,5.302925222112911,-13.418301683711528,9.558334973598563e-37,9.596721861042735e-36,72.27294092736898,Basal_vs_Her2
MIR6751,-1.2283242094038618,-2.217405890893051,-13.397865347417735,1.1907881759596577e-36,1.1907881759596578e-35,72.05437649471637,Basal_vs_Her2
MIR6890,-2.0120215335526916,-0.6274724122143052,-13.281215422346174,4.159458681603349e-36,4.0939553952788866e-35,70.8106295866418,Basal_vs_Her2
MIR103A2,-1.3385943867199495,1.2010536829406873,-13.199532118312067,9.94808886813442e-36,9.639620996254283e-35,69.94359716576395,Basal_vs_Her2
MIR5691,-1.1265899882133106,-0.252084234191821,-13.183549787809945,1.1794382879858985e-35,1.1406559845124744e-34,69.77432976704372,Basal_vs_Her2
MIR4746,-1.0753157027167435,-0.659791996847359,-13.168000042637516,1.3917410571205839e-35,1.3407909991527783e-34,69.60976307599839,Basal_vs_Her2
SnoU109,-1.4418782712556566,3.4016235109938373,-13.163056568856266,1.4668999596187477e-35,1.410480730402642e-34,69.55746977361025,Basal_vs_Her2
AY006115,-2.1224980692611277,-1.4091427094294195,-13.14136788144713,1.8473783600656773e-35,1.7661360994891752e-34,69.32818228090062,Basal_vs_Her2
AK310094,-2.1335268364349353,2.2765347056269465,-13.121367697396128,2.2846859817309282e-35,2.180043875697451e-34,69.11694891978745,Basal_vs_Her2
SNORD19,-1.1872443331867824,-1.2866845493439383,-13.117593693153673,2.378090776700663e-35,2.2648483587625363e-34,69.07711146160567,Basal_vs_Her2
MIR4512,-1.2081447037953301,3.478143358287208,-13.022970492428405,6.479679631087508e-35,6.07849871584194e-34,68.08058035210296,Basal_vs_Her2
MIR4530,-1.0799553934197612,2.025706570663202,-12.993467871988036,8.84903292624243e-35,8.28561135415958e-34,67.77077545850848,Basal_vs_Her2
SNORA64,-1.9908799288052577,-0.260080067365111,-12.982731025570876,9.91070930122561e-35,9.22784851138325e-34,67.6581357900497,Basal_vs_Her2
SNORD55,-1.0437663856557786,-0.31972268671698423,-12.957176625578201,1.2975564359578248e-34,1.2059074683622906e-33,67.39027659297707,Basal_vs_Her2
CRISP3,-1.0034377291040606,-1.34789224668288,-12.9557656150476,1.31699354160461e-34,1.221700873473664e-33,67.3754959665679,Basal_vs_Her2
SNORD13,-1.3482523598913208,0.43260947993291377,-12.94462658645136,1.4809679432614587e-34,1.368731925380276e-33,67.25884720103915,Basal_vs_Her2
HW120529,-1.9120469926584627,2.0219894562153353,-12.93097673112763,1.7098526337759351e-34,1.5773548282065822e-33,67.11598931273899,Basal_vs_Her2
JN111512,-1.3396657601444197,2.0927599693535304,-12.928966064736153,1.746420979791435e-34,1.608122449163384e-33,67.09495376510716,Basal_vs_Her2
SNORD42B,-2.0589002059770003,0.010768797828758682,-12.919061122265134,1.9382478744724394e-34,1.778209059149027e-33,66.99135798555359,Basal_vs_Her2
