,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
DQ593310,1.0909225431268477,-1.5914669046560264,15.847435938902201,1.856763687188816e-53,1.221555057361063e-52,110.28774199359862,Her2_vs_LumA
C16orf89,1.3317596908871927,-1.6241616856520007,15.84483842169124,1.9264253796306517e-53,1.2657196975234242e-52,110.25107150947827,Her2_vs_LumA
PTPRT,1.3734166760430677,-0.32599222714299775,15.818681898645305,2.7906877908710534e-53,1.8311599677631586e-52,109.88206867731012,Her2_vs_LumA
ELOVL2,1.5087667806808003,-0.8603455195857379,15.78029276780497,4.803661536717568e-53,3.1396480632140968e-52,109.34135929002439,Her2_vs_LumA
MIR186,1.0906325426959589,2.0878733889099497,15.749377365339452,7.433473853077934e-53,4.833207966890724e-52,108.9066659348775,Her2_vs_LumA
AGTR1,1.236946318803354,0.9966767585712527,15.707023069728795,1.3505240832654125e-52,8.746917637729355e-52,108.31221976385251,Her2_vs_LumA
LPPR3,1.2705814019504682,3.4890955137368582,15.691654134969772,1.676729397254122e-52,1.08315852535796e-51,108.09682644521327,Her2_vs_LumA
MIR21,1.4296631613795834,-0.24616753983123618,15.661402570272449,2.5656766391522023e-52,1.6552752510659367e-51,107.6733397375321,Her2_vs_LumA
SCARNA8,1.1719644457122007,6.169468549653929,15.659384982439157,2.639447084910706e-52,1.698485897625937e-51,107.64511872501824,Her2_vs_LumA
DQ599370,1.4670690555710861,-1.5646397862552448,15.658087041183414,2.688017942312683e-52,1.7275179577845007e-51,107.62696528236017,Her2_vs_LumA
PLA2G2A,2.1111345231191545,-1.1658729944863848,15.598773390754895,6.17703022301138e-52,3.9344141547843186e-51,106.7986492793972,Her2_vs_LumA
CYP4B1,1.9351739912912527,0.03399699101835438,15.571486243286897,9.050187635060148e-52,5.742504844581312e-51,106.41841620958591,Her2_vs_LumA
AK027840,1.0865870665667097,2.956889896644365,15.560985127761858,1.048173406712552e-51,6.6424170260618e-51,106.27222826625737,Her2_vs_LumA
DQ341459,1.123898142307418,6.270485031472931,15.551551660623144,1.1959030171528863e-51,7.569006437676496e-51,106.1409696293847,Her2_vs_LumA
DQ598454,1.3125824209800372,6.562823933317276,15.541617160899245,1.3739495849334864e-51,8.673924147307363e-51,106.00280749923846,Her2_vs_LumA
ALOX15B,2.156236286966343,1.9496455373624215,15.531866884243895,1.5743403445690118e-51,9.926483887572584e-51,105.867275222788,Her2_vs_LumA
DL490867,1.1794287233773832,1.1549039067224633,15.527964381842688,1.662478845563252e-51,1.0469010362488992e-50,105.81304789585718,Her2_vs_LumA
SNORA40,1.3149101684610587,-0.383751485283583,15.517929064173288,1.9123625858863037e-51,1.202743764708367e-50,105.6736513184417,Her2_vs_LumA
BC110060,1.4098424686569824,0.7414936633173009,15.4880927122283,2.898658351230402e-51,1.8116614695190014e-50,105.25962734887396,Her2_vs_LumA
MIR3960,1.3174157244880267,4.098535320574686,15.449245051997112,4.977020254425517e-51,3.099016347712028e-50,104.72150301075392,Her2_vs_LumA
IGJ,1.173617970251825,-1.5672568375702847,15.442419814787758,5.472293576461267e-51,3.403167647053027e-50,104.6270692014176,Her2_vs_LumA
SNORD116-8,1.2507076660941614,-1.015998578979048,15.40384556799705,9.348698453208317e-51,5.799440727796723e-50,104.09397859203129,Her2_vs_LumA
C7,1.1050298018315958,-1.7376199114326398,15.383785927723876,1.2345804575199215e-50,7.649197382403479e-50,103.8171751549236,Her2_vs_LumA
MIR3661,1.557901569492157,-1.2419323029657958,15.38171255293806,1.2705595304555505e-50,7.862373332026922e-50,103.78858092959484,Her2_vs_LumA
